subject	trial_type	block_name	sequence_name	route_num	trial_num	component_label	concept_label	concept_exemplar	onset	duration	type_of_stimulus	trigger_value	trigger_onset	trigger_delay	response_time	press_onset_est	response	response_meaning	expected_response	correct	distance_correct
3	instruction	n/a	n/a	n/a	n/a	instruction_part1	n/a	n/a	0.029025399941019714	3.024708900018595	instruction_text	255	0.02905539993662387	2.9999995604157448e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	n/a	n/a	n/a	exp_start	n/a	n/a	0.02905539993662387	0.0	trigger	255	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	learn	1.0	A	1	1	current_image	lamp/lamp_01.jpg	lamp/lamp_01.jpg	107.94743219995871	0.5844176999526098	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	learn	1.0	A	1	1	corr_next_image	key/key_01.jpg	key/key_01.jpg	107.94743219995871	0.5844238999998197	image	15	107.94750119990204	6.89999433234334e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	learn	1.0	A	1	1	distractor 01 (close)	bicycle/bicycle_06.jpg	bicycle/bicycle_06.jpg	107.94743219995871	0.5844283000333235	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	learn	1.0	A	1	1	distractor 02 (far)	bread/bread_29.jpg	bread/bread_29.jpg	107.94743219995871	0.5844322999473661	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	n/a	n/a	n/a	choice_display	n/a	n/a	107.94750119990204	0.0	trigger	15	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	learn	1.0	A	1	1	n/a	n/a	n/a	108.41588429990225	0.0	choice	n/a	n/a	n/a	0.537795800017193	108.4852279999759	g	left	right	0	n/a
3	n/a	1.0	A	1	1	image_selected	n/a	n/a	108.41591399989557	0.0	trigger	51	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	learn	1.0	A	1	1	correct_moving	n/a	n/a	108.77697149990126	1.0207280000904575	feedback	52	108.77703439991456	6.290001329034567e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	n/a	n/a	n/a	feedback	n/a	n/a	108.77703439991456	0.0	trigger	52	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
